County,Precinct,JoinField,Trump,Harris,Total
DAVIS,KA03:I-N-,DAVIS: KA03:I-N-,356,225,629
DAVIS,KA04:I-N-,DAVIS: KA04:I-N-,47,32,87
DAVIS,KA05:I-N-,DAVIS: KA05:I-N-,6,7,13
DAVIS,KA05:U-NT,DAVIS: KA05:U-NT,226,73,313
DAVIS,KA06:I-N-,DAVIS: KA06:I-N-,307,201,555
DAVIS,KA06:U-NA,DAVIS: KA06:U-NA,3,1,4
DAVIS,KA06:U-NB,DAVIS: KA06:U-NB,0,0,0
DAVIS,KA07:I---,DAVIS: KA07:I---,0,0,0
DAVIS,KA07:I-N-,DAVIS: KA07:I-N-,323,220,588
DAVIS,KA07:U-N-,DAVIS: KA07:U-N-,0,0,0
DAVIS,KA08:I-N-,DAVIS: KA08:I-N-,46,37,89
DAVIS,KA08:U-N-,DAVIS: KA08:U-N-,11,4,17
DAVIS,KA09:I-C-,DAVIS: KA09:I-C-,343,208,589
DAVIS,KA10:I-C-,DAVIS: KA10:I-C-,404,203,656
DAVIS,KA11:I-C-,DAVIS: KA11:I-C-,310,154,514
DAVIS,KA12:I-C-,DAVIS: KA12:I-C-,315,113,464
DAVIS,KA12:I-N-,DAVIS: KA12:I-N-,0,0,0
DAVIS,KA13:I-C-,DAVIS: KA13:I-C-,442,187,689
DAVIS,KA14:I-C-,DAVIS: KA14:I-C-,380,122,545
DAVIS,KA15:I-C-,DAVIS: KA15:I-C-,382,142,565
DAVIS,KA16:I-C-,DAVIS: KA16:I-C-,436,141,645
DAVIS,KA17:I-C-,DAVIS: KA17:I-C-,317,81,420
DAVIS,KA18:I-C-,DAVIS: KA18:I-C-,281,192,523
DAVIS,KA19:I-C-,DAVIS: KA19:I-C-,295,161,499
DAVIS,KA20:I-C-,DAVIS: KA20:I-C-,299,202,550
DAVIS,KA21:I-C-,DAVIS: KA21:I-C-,303,146,478
DAVIS,KA22:I-C-,DAVIS: KA22:I-C-,289,147,481
DAVIS,KA23:I-C-,DAVIS: KA23:I-C-,392,178,626
DAVIS,KA24:I-C-,DAVIS: KA24:I-C-,403,143,591
DAVIS,KA25:I-C-,DAVIS: KA25:I-C-,380,124,545
DAVIS,KA26:I-C-,DAVIS: KA26:I-C-,309,110,471
DAVIS,KA27:I-C-,DAVIS: KA27:I-C-,324,189,570
DAVIS,KA28:I-C-,DAVIS: KA28:I-C-,292,128,451
DAVIS,KA29:IBC-,DAVIS: KA29:IBC-,0,0,0
DAVIS,KA29:I-C-,DAVIS: KA29:I-C-,276,110,424
DAVIS,KA30:IBCA,DAVIS: KA30:IBCA,0,0,0
DAVIS,KA30:IBCB,DAVIS: KA30:IBCB,3,1,4
DAVIS,KA30:I-C-,DAVIS: KA30:I-C-,201,78,310
DAVIS,KA31:IBC-,DAVIS: KA31:IBC-,334,122,497
DAVIS,KA31:I-C-,DAVIS: KA31:I-C-,39,6,49
DAVIS,KA32:IBC-,DAVIS: KA32:IBC-,297,188,535
DAVIS,KA33:IBC-,DAVIS: KA33:IBC-,269,160,496
DAVIS,KA34:IBC-,DAVIS: KA34:IBC-,258,134,439
DAVIS,KA35:IBC-,DAVIS: KA35:IBC-,207,150,378
DAVIS,KA36:IBC-,DAVIS: KA36:IBC-,278,85,395
DAVIS,KA36:I-C-,DAVIS: KA36:I-C-,1,0,1
DAVIS,LA01:I-N-,DAVIS: LA01:I-N-,324,208,552
DAVIS,LA02:I-N-,DAVIS: LA02:I-N-,225,155,394
DAVIS,LA02:U-N-,DAVIS: LA02:U-N-,0,0,0
DAVIS,LA03:I-N-,DAVIS: LA03:I-N-,257,154,426
DAVIS,LA04:I-N-,DAVIS: LA04:I-N-,363,204,607
DAVIS,LA05:I-N-,DAVIS: LA05:I-N-,232,158,426
DAVIS,LA06:I-NA,DAVIS: LA06:I-NA,36,24,65
DAVIS,LA06:I-NB,DAVIS: LA06:I-NB,256,155,437
DAVIS,LA06:U-NA,DAVIS: LA06:U-NA,2,0,2
DAVIS,LA06:U-NB,DAVIS: LA06:U-NB,7,5,12
DAVIS,LA06:U-NC,DAVIS: LA06:U-NC,0,0,0
DAVIS,LA07:I-N-,DAVIS: LA07:I-N-,193,104,312
DAVIS,LA08:I-N-,DAVIS: LA08:I-N-,132,115,256
DAVIS,LA09:I-N-,DAVIS: LA09:I-N-,178,167,356
DAVIS,LA10:I-N-,DAVIS: LA10:I-N-,269,150,452
DAVIS,LA10:U-N-,DAVIS: LA10:U-N-,11,9,24
DAVIS,LA11:I-N-,DAVIS: LA11:I-N-,209,124,350
DAVIS,LA12:I-N-,DAVIS: LA12:I-N-,252,251,538
DAVIS,LA13:I-N-,DAVIS: LA13:I-N-,247,131,394
DAVIS,LA14:I-N-,DAVIS: LA14:I-N-,245,177,458
DAVIS,LA15:I-N-,DAVIS: LA15:I-N-,154,134,312
DAVIS,LA16:I-N-,DAVIS: LA16:I-N-,257,222,508
DAVIS,LA17:I-N-,DAVIS: LA17:I-N-,215,137,372
DAVIS,LA18:I-N-,DAVIS: LA18:I-N-,137,93,242
DAVIS,LA19:I-N-,DAVIS: LA19:I-N-,273,153,457
DAVIS,LA20:I-N-,DAVIS: LA20:I-N-,345,229,613
DAVIS,LA21:I-N-,DAVIS: LA21:I-N-,361,191,596
DAVIS,LA22:I-N-,DAVIS: LA22:I-N-,386,211,629
DAVIS,LA23:I-N-,DAVIS: LA23:I-N-,290,142,453
DAVIS,LA24:I-N-,DAVIS: LA24:I-N-,217,119,364
DAVIS,LA25:I-N-,DAVIS: LA25:I-N-,318,174,519
DAVIS,LA26:I-N-,DAVIS: LA26:I-N-,119,75,210
DAVIS,LA27:I-N-,DAVIS: LA27:I-N-,250,135,405
DAVIS,LA28:I-N-,DAVIS: LA28:I-N-,176,141,333
DAVIS,LA29:I-N-,DAVIS: LA29:I-N-,257,157,434
DAVIS,LA30:I-N-,DAVIS: LA30:I-N-,180,144,340
DAVIS,LA31:I-N-,DAVIS: LA31:I-N-,235,209,477
DAVIS,LA32:I-N-,DAVIS: LA32:I-N-,304,202,552
DAVIS,LA33:I-N-,DAVIS: LA33:I-N-,279,188,487
DAVIS,LA34:I-N-,DAVIS: LA34:I-N-,295,192,509
DAVIS,LA35:I-N-,DAVIS: LA35:I-N-,240,96,351
DAVIS,LA36:I-N-,DAVIS: LA36:I-N-,267,149,436
DAVIS,LA37:I-N-,DAVIS: LA37:I-N-,367,198,604
DAVIS,LA38:I-N-,DAVIS: LA38:I-N-,370,221,643
DAVIS,LA39:I-N-,DAVIS: LA39:I-N-,299,231,574
DAVIS,LA40:I-N-,DAVIS: LA40:I-N-,342,206,577
DAVIS,LA41:I-N-,DAVIS: LA41:I-N-,397,192,634
DAVIS,LA42:I-N-,DAVIS: LA42:I-N-,303,211,561
DAVIS,LA43:I-N-,DAVIS: LA43:I-N-,127,70,220
DAVIS,LA44:I-N-,DAVIS: LA44:I-N-,282,152,458
DAVIS,LA45:I-N-,DAVIS: LA45:I-N-,445,168,655
DAVIS,LA46:I-N-,DAVIS: LA46:I-N-,418,113,562
DAVIS,LA47:I-N-,DAVIS: LA47:I-N-,362,137,531
DAVIS,LA48:I-N-,DAVIS: LA48:I-N-,387,231,659
DAVIS,LA49:I-N-,DAVIS: LA49:I-N-,332,168,534
DAVIS,LA50:I-N-,DAVIS: LA50:I-N-,247,153,421
DAVIS,LA51:I-N-,DAVIS: LA51:I-N-,248,206,489
DAVIS,LA52:I-N-,DAVIS: LA52:I-N-,174,125,315
DAVIS,LA53:I-N-,DAVIS: LA53:I-N-,315,262,610
DAVIS,LA54:I-N-,DAVIS: LA54:I-N-,361,219,631
DAVIS,LA55:I-N-,DAVIS: LA55:I-N-,393,195,633
DAVIS,LA56:I-N-,DAVIS: LA56:I-N-,336,190,556
DAVIS,LA57:I-N-,DAVIS: LA57:I-N-,400,186,632
DAVIS,LA58:I-N-,DAVIS: LA58:I-N-,235,102,360
DAVIS,LA59:I-N-,DAVIS: LA59:I-N-,297,195,517
DAVIS,LA59:U-N-,DAVIS: LA59:U-N-,4,2,6
DAVIS,LA60:I-N-,DAVIS: LA60:I-N-,320,170,530
DAVIS,LA60:U-NA,DAVIS: LA60:U-NA,0,0,0
DAVIS,LA60:U-NB,DAVIS: LA60:U-NB,0,0,0
DAVIS,LA61:I-N-,DAVIS: LA61:I-N-,325,122,481
DAVIS,LA61:U-N-,DAVIS: LA61:U-N-,15,4,19
DAVIS,LA62:I-N-,DAVIS: LA62:I-N-,313,117,461
DAVIS,LA63:I-N-,DAVIS: LA63:I-N-,400,164,600
DAVIS,LA64:I-N-,DAVIS: LA64:I-N-,347,199,580
DAVIS,LA65:I-N-,DAVIS: LA65:I-N-,205,191,416
DAVIS,LA66:I-N-,DAVIS: LA66:I-N-,337,244,616
DAVIS,LA67:I-N-,DAVIS: LA67:I-N-,326,283,661
DAVIS,LA68:I-N-,DAVIS: LA68:I-N-,283,155,466
DAVIS,LA68:U-N-,DAVIS: LA68:U-N-,5,4,9
DAVIS,LA69:I-N-,DAVIS: LA69:I-N-,306,187,532
DAVIS,LA70:I-N-,DAVIS: LA70:I-N-,185,87,302
DAVIS,LA70:U-N-,DAVIS: LA70:U-N-,0,0,0
DAVIS,LA70:U-NT,DAVIS: LA70:U-NT,72,25,106
DAVIS,LA71:I-N-,DAVIS: LA71:I-N-,326,128,491
DAVIS,LA71:U-NA,DAVIS: LA71:U-NA,0,0,0
DAVIS,LA71:U-NC,DAVIS: LA71:U-NC,0,0,0
DAVIS,LA72:I-C-,DAVIS: LA72:I-C-,25,5,32
DAVIS,LA72:I-N-,DAVIS: LA72:I-N-,316,89,442
DAVIS,LA72:U-N-,DAVIS: LA72:U-N-,12,1,13
DAVIS,LA73:I-N-,DAVIS: LA73:I-N-,252,191,477
DAVIS,LA74:I-C-,DAVIS: LA74:I-C-,1,0,1
DAVIS,LA74:I-N-,DAVIS: LA74:I-N-,336,130,510
DAVIS,LA75:I-N-,DAVIS: LA75:I-N-,277,191,501
DAVIS,LA75:U-N-,DAVIS: LA75:U-N-,6,0,6
DAVIS,LA76:I-C-,DAVIS: LA76:I-C-,0,0,0
DAVIS,LA76:I-N-,DAVIS: LA76:I-N-,322,230,583
DAVIS,LA76:U-NA,DAVIS: LA76:U-NA,0,0,0
DAVIS,LA76:U-NB,DAVIS: LA76:U-NB,2,0,2
DAVIS,LA77:I-N-,DAVIS: LA77:I-N-,0,0,0
DAVIS,NS01:I-S-,DAVIS: NS01:I-S-,213,308,561
DAVIS,NS02:I-S-,DAVIS: NS02:I-S-,248,220,494
DAVIS,NS03:I-S-,DAVIS: NS03:I-S-,202,236,466
DAVIS,NS04:I-S-,DAVIS: NS04:I-S-,249,251,529
DAVIS,NS05:I-S-,DAVIS: NS05:I-S-,167,192,382
DAVIS,NS06:I-S-,DAVIS: NS06:I-S-,176,225,433
DAVIS,NS07:IDSA,DAVIS: NS07:IDSA,43,42,90
DAVIS,NS07:IDSB,DAVIS: NS07:IDSB,9,4,17
DAVIS,NS07:IDSC,DAVIS: NS07:IDSC,1,0,1
DAVIS,NS07:I-S-,DAVIS: NS07:I-S-,213,226,471
DAVIS,NS07:UDS-,DAVIS: NS07:UDS-,0,1,1
DAVIS,NS08:I-S-,DAVIS: NS08:I-S-,250,247,533
DAVIS,NS09:I-S-,DAVIS: NS09:I-S-,103,146,268
DAVIS,NS10:IDS-,DAVIS: NS10:IDS-,215,175,422
DAVIS,NS11:IDS-,DAVIS: NS11:IDS-,187,208,416
DAVIS,NS12:IDS-,DAVIS: NS12:IDS-,174,184,376
DAVIS,NS13:I-S-,DAVIS: NS13:I-S-,227,217,487
DAVIS,NS14:I-S-,DAVIS: NS14:I-S-,297,224,589
DAVIS,NS15:IDS-,DAVIS: NS15:IDS-,208,272,503
DAVIS,NS16:I-S-,DAVIS: NS16:I-S-,248,243,529
DAVIS,NS17:I-S-,DAVIS: NS17:I-S-,252,231,542
DAVIS,NS18:I-S-,DAVIS: NS18:I-S-,277,151,467
DAVIS,NS19:I-S-,DAVIS: NS19:I-S-,327,327,695
DAVIS,NS20:I-S-,DAVIS: NS20:I-S-,375,187,611
DAVIS,SU01:I-N-,DAVIS: SU01:I-N-,171,119,307
DAVIS,SU02:I-N-,DAVIS: SU02:I-N-,333,224,595
DAVIS,SU03:I-N-,DAVIS: SU03:I-N-,346,211,588
DAVIS,SU04:I-N-,DAVIS: SU04:I-N-,248,215,485
DAVIS,SW01:I---,DAVIS: SW01:I---,259,91,372
DAVIS,SW02:I---,DAVIS: SW02:I---,443,186,668
DAVIS,SW02:IW--,DAVIS: SW02:IW--,5,2,7
DAVIS,SW02:IW-A,DAVIS: SW02:IW-A,5,1,6
DAVIS,SW03:IW--,DAVIS: SW03:IW--,269,80,372
DAVIS,SW04:IW--,DAVIS: SW04:IW--,407,189,624
DAVIS,SW05:IW--,DAVIS: SW05:IW--,342,133,505
DAVIS,SW06:IW--,DAVIS: SW06:IW--,536,211,800
DAVIS,SW07:I---,DAVIS: SW07:I---,258,125,403
DAVIS,SW08:I---,DAVIS: SW08:I---,288,156,476
DAVIS,SW09:IW--,DAVIS: SW09:IW--,0,0,0
DAVIS,SW10:I---,DAVIS: SW10:I---,42,8,53
DAVIS,SW11:U---,DAVIS: SW11:U---,4,3,7
DAVIS,SY01:I-N-,DAVIS: SY01:I-N-,280,162,473
DAVIS,SY02:I-N-,DAVIS: SY02:I-N-,225,67,310
DAVIS,SY03:I-N-,DAVIS: SY03:I-N-,257,137,430
DAVIS,SY04:I-N-,DAVIS: SY04:I-N-,320,120,461
DAVIS,SY05:I-N-,DAVIS: SY05:I-N-,380,178,583
DAVIS,SY06:I-N-,DAVIS: SY06:I-N-,488,179,715
DAVIS,SY07:I-N-,DAVIS: SY07:I-N-,431,170,640
DAVIS,SY08:I-N-,DAVIS: SY08:I-N-,89,19,112
DAVIS,SY08:U-N-,DAVIS: SY08:U-N-,0,0,0
DAVIS,SY09:I-N-,DAVIS: SY09:I-N-,277,103,401
DAVIS,SY10:I-N-,DAVIS: SY10:I-N-,234,112,371
DAVIS,SY11:I-N-,DAVIS: SY11:I-N-,292,152,459
DAVIS,SY12:I-N-,DAVIS: SY12:I-N-,395,142,563
DAVIS,SY13:I-N-,DAVIS: SY13:I-N-,390,162,588
DAVIS,SY14:I-N-,DAVIS: SY14:I-N-,332,188,567
DAVIS,SY15:I-N-,DAVIS: SY15:I-N-,2,0,2
DAVIS,SY15:U---,DAVIS: SY15:U---,1,4,5
DAVIS,SY15:U-N-,DAVIS: SY15:U-N-,45,12,62
DAVIS,SY16:I-N-,DAVIS: SY16:I-N-,289,120,424
DAVIS,SY17:I-N-,DAVIS: SY17:I-N-,217,102,344
DAVIS,SY18:I-N-,DAVIS: SY18:I-N-,333,160,520
DAVIS,SY19:I-N-,DAVIS: SY19:I-N-,360,180,564
DAVIS,SY20:I-N-,DAVIS: SY20:I-N-,450,246,733
DAVIS,SY21:I-N-,DAVIS: SY21:I-N-,467,189,697
DAVIS,SY22:I-N-,DAVIS: SY22:I-N-,206,69,287
DAVIS,SY23:I-N-,DAVIS: SY23:I-N-,130,37,177
DAVIS,SY24:I-N-,DAVIS: SY24:I-N-,455,154,664
DAVIS,SY25:I-N-,DAVIS: SY25:I-N-,321,156,507
DAVIS,SY26:I-N-,DAVIS: SY26:I-N-,271,146,437
DAVIS,SY27:I-N-,DAVIS: SY27:I-N-,301,99,419
DAVIS,SY28:I-N-,DAVIS: SY28:I-N-,390,112,550
DAVIS,SY29:U-N-,DAVIS: SY29:U-N-,0,0,0
DAVIS,SY30:I-N-,DAVIS: SY30:I-N-,564,339,944
DAVIS,SY31:I-N-,DAVIS: SY31:I-N-,194,103,314
DAVIS,SY32:I-N-,DAVIS: SY32:I-N-,296,119,444
DAVIS,SY33:I-N-,DAVIS: SY33:I-N-,321,122,468
DAVIS,SY34:I-N-,DAVIS: SY34:I-N-,389,141,555
DAVIS,SY35:I---,DAVIS: SY35:I---,0,0,0
DAVIS,SY35:I-N-,DAVIS: SY35:I-N-,439,208,671
DAVIS,SY36:I-N-,DAVIS: SY36:I-N-,333,108,465
DAVIS,SY37:I---,DAVIS: SY37:I---,0,0,0
DAVIS,SY37:I-N-,DAVIS: SY37:I-N-,46,23,74
DAVIS,SY37:U-N-,DAVIS: SY37:U-N-,0,0,0
DAVIS,SY38:U-N-,DAVIS: SY38:U-N-,0,0,0
DAVIS,WB01:I-S-,DAVIS: WB01:I-S-,378,184,600
DAVIS,WB02:I-S-,DAVIS: WB02:I-S-,333,208,574
DAVIS,WB03:I-S-,DAVIS: WB03:I-S-,362,167,567
DAVIS,WB04:I-S-,DAVIS: WB04:I-S-,387,240,678
DAVIS,WB05:I-S-,DAVIS: WB05:I-S-,256,79,354
DAVIS,WB05:U---,DAVIS: WB05:U---,2,0,2
DAVIS,WB05:U-S-,DAVIS: WB05:U-S-,8,7,15
DAVIS,WB06:I-S-,DAVIS: WB06:I-S-,296,154,473
DAVIS,WP01:IHN-,DAVIS: WP01:IHN-,11,0,11
DAVIS,WP01:I-NA,DAVIS: WP01:I-NA,0,0,0
DAVIS,WP01:I-NB,DAVIS: WP01:I-NB,0,0,0
DAVIS,WP01:U---,DAVIS: WP01:U---,1,0,1
DAVIS,WP01:UH-A,DAVIS: WP01:UH-A,151,34,188
DAVIS,WP01:UH-B,DAVIS: WP01:UH-B,0,0,0
DAVIS,WP02:IHN-,DAVIS: WP02:IHN-,226,59,308
DAVIS,WP03:IHN-,DAVIS: WP03:IHN-,214,53,272
DAVIS,WP04:I-N-,DAVIS: WP04:I-N-,57,23,80
DAVIS,WP05:I-N-,DAVIS: WP05:I-N-,348,110,483
DAVIS,WP06:I-N-,DAVIS: WP06:I-N-,269,87,374
DAVIS,WP07:IHN-,DAVIS: WP07:IHN-,616,208,870
DAVIS,WP07:UH--,DAVIS: WP07:UH--,0,0,0
DAVIS,WP08:IHN-,DAVIS: WP08:IHN-,288,77,384
DAVIS,WP09:I-N-,DAVIS: WP09:I-N-,353,160,546
DAVIS,WP10:I-N-,DAVIS: WP10:I-N-,300,124,450
DAVIS,WP11:I-N-,DAVIS: WP11:I-N-,346,155,523
DAVIS,WP12:I-N-,DAVIS: WP12:I-N-,352,96,472
DAVIS,WP13:I-N-,DAVIS: WP13:I-N-,273,129,429
DAVIS,WP14:I-N-,DAVIS: WP14:I-N-,230,127,373
DAVIS,WP15:I-N-,DAVIS: WP15:I-N-,369,181,569
DAVIS,WX01:I-S-,DAVIS: WX01:I-S-,276,161,450
DAVIS,WX02:I-S-,DAVIS: WX02:I-S-,314,195,534
DAVIS,WX03:I-S-,DAVIS: WX03:I-S-,270,184,489
DAVIS,WX04:I-S-,DAVIS: WX04:I-S-,280,226,548
DAVIS,WX04:U-S-,DAVIS: WX04:U-S-,10,0,10
DAVIS,WX05:I-S-,DAVIS: WX05:I-S-,240,194,456
DAVIS,WX06:I-S-,DAVIS: WX06:I-S-,220,171,430
DAVIS,WX07:I-S-,DAVIS: WX07:I-S-,234,190,455
DAVIS,WX08:I-S-,DAVIS: WX08:I-S-,250,194,482
DAVIS,WX09:I-S-,DAVIS: WX09:I-S-,249,249,550
DAVIS,WX10:I-S-,DAVIS: WX10:I-S-,234,175,444
DAVIS,WX11:IDS-,DAVIS: WX11:IDS-,0,1,1
DAVIS,WX11:I-S-,DAVIS: WX11:I-S-,116,84,221
DUCHESNE,AB11,DUCHESNE: AB11,21,1,23
DUCHESNE,AB11:CWNR,DUCHESNE: AB11:CWNR,11,0,11
DUCHESNE,AB11:CWUR,DUCHESNE: AB11:CWUR,6,0,6
DUCHESNE,AB11:UR,DUCHESNE: AB11:UR,8,0,8
DUCHESNE,AB11:UWUR,DUCHESNE: AB11:UWUR,348,26,379
DUCHESNE,AL12:UR,DUCHESNE: AL12:UR,101,11,114
DUCHESNE,AM11,DUCHESNE: AM11,47,6,54
DUCHESNE,AM11:DW,DUCHESNE: AM11:DW,34,0,35
DUCHESNE,AM11:DWUR,DUCHESNE: AM11:DWUR,0,0,0
DUCHESNE,AM11:GR,DUCHESNE: AM11:GR,0,0,0
DUCHESNE,AM11:JW1,DUCHESNE: AM11:JW1,16,2,20
DUCHESNE,AM11:JW3,DUCHESNE: AM11:JW3,90,1,93
DUCHESNE,AM11:JW4,DUCHESNE: AM11:JW4,104,15,120
DUCHESNE,AR11:CWUR,DUCHESNE: AR11:CWUR,6,1,7
DUCHESNE,AR11:DWGR,DUCHESNE: AR11:DWGR,36,1,38
DUCHESNE,AR11:DWUR,DUCHESNE: AR11:DWUR,43,1,44
DUCHESNE,AR11:GR,DUCHESNE: AR11:GR,0,0,0
DUCHESNE,AR11:J1UR,DUCHESNE: AR11:J1UR,84,10,96
DUCHESNE,AR11:UR,DUCHESNE: AR11:UR,30,0,30
DUCHESNE,AR11:UWUR,DUCHESNE: AR11:UWUR,140,15,156
DUCHESNE,DU11,DUCHESNE: DU11,5,1,6
DUCHESNE,DU11:DW,DUCHESNE: DU11:DW,5,0,5
DUCHESNE,DU11:DWGR,DUCHESNE: DU11:DWGR,457,38,506
DUCHESNE,DU11:GR,DUCHESNE: DU11:GR,139,18,165
DUCHESNE,DU11:PWGR,DUCHESNE: DU11:PWGR,39,18,61
DUCHESNE,DU11:PWTR,DUCHESNE: DU11:PWTR,1,0,1
DUCHESNE,DU11:TR,DUCHESNE: DU11:TR,1,0,1
DUCHESNE,DU12:DWGR,DUCHESNE: DU12:DWGR,15,0,16
DUCHESNE,DU12:GR,DUCHESNE: DU12:GR,651,63,738
DUCHESNE,FR11:FWGR,DUCHESNE: FR11:FWGR,192,54,249
DUCHESNE,FR11:GR,DUCHESNE: FR11:GR,31,9,42
DUCHESNE,FR11:HWTR,DUCHESNE: FR11:HWTR,0,0,0
DUCHESNE,FR11:PWGR,DUCHESNE: FR11:PWGR,94,34,132
DUCHESNE,FR11:PWTR,DUCHESNE: FR11:PWTR,2,0,2
DUCHESNE,FR11:TR,DUCHESNE: FR11:TR,12,0,12
DUCHESNE,MH11,DUCHESNE: MH11,0,0,0
DUCHESNE,MH11:DWGR,DUCHESNE: MH11:DWGR,15,0,18
DUCHESNE,MH11:GR,DUCHESNE: MH11:GR,13,5,18
DUCHESNE,MH11:TR,DUCHESNE: MH11:TR,0,0,0
DUCHESNE,MH11:UR,DUCHESNE: MH11:UR,68,15,87
DUCHESNE,MH11:UWUR,DUCHESNE: MH11:UWUR,345,23,375
DUCHESNE,MY12,DUCHESNE: MY12,139,37,181
DUCHESNE,MY12:JW1,DUCHESNE: MY12:JW1,3,0,3
DUCHESNE,MY12:JW4,DUCHESNE: MY12:JW4,1,0,1
DUCHESNE,NE11,DUCHESNE: NE11,35,1,36
DUCHESNE,NE11:CW,DUCHESNE: NE11:CW,132,10,147
DUCHESNE,NE11:CWNR,DUCHESNE: NE11:CWNR,394,41,452
DUCHESNE,NE11:NR,DUCHESNE: NE11:NR,68,8,78
DUCHESNE,NE11:NW,DUCHESNE: NE11:NW,29,3,33
DUCHESNE,NE11:NWNR,DUCHESNE: NE11:NWNR,212,39,254
DUCHESNE,NE11:UR,DUCHESNE: NE11:UR,2,0,2
DUCHESNE,RO11:S3J2,DUCHESNE: RO11:S3J2,1,0,1
DUCHESNE,RO11:SBD2,DUCHESNE: RO11:SBD2,43,3,48
DUCHESNE,RO11:SBD3,DUCHESNE: RO11:SBD3,12,0,12
DUCHESNE,RO12,DUCHESNE: RO12,436,82,536
DUCHESNE,RO12:JW2,DUCHESNE: RO12:JW2,137,17,158
DUCHESNE,RO21,DUCHESNE: RO21,166,15,185
DUCHESNE,RO21:CW,DUCHESNE: RO21:CW,27,1,28
DUCHESNE,RO22,DUCHESNE: RO22,603,147,781
DUCHESNE,RO31,DUCHESNE: RO31,118,12,133
DUCHESNE,RO32,DUCHESNE: RO32,445,56,525
DUCHESNE,RO32:JW1,DUCHESNE: RO32:JW1,0,0,0
DUCHESNE,RO32:JW2,DUCHESNE: RO32:JW2,8,1,9
DUCHESNE,RO41,DUCHESNE: RO41,347,22,374
DUCHESNE,RO41:CW,DUCHESNE: RO41:CW,21,1,22
DUCHESNE,RO42,DUCHESNE: RO42,408,63,488
DUCHESNE,RO51,DUCHESNE: RO51,16,0,16
DUCHESNE,RO51:CW,DUCHESNE: RO51:CW,8,0,8
DUCHESNE,RO51:DWUR,DUCHESNE: RO51:DWUR,0,0,0
DUCHESNE,RO51:J1UR,DUCHESNE: RO51:J1UR,1,0,1
DUCHESNE,RO51:JW1,DUCHESNE: RO51:JW1,159,13,175
DUCHESNE,RO51:JW2,DUCHESNE: RO51:JW2,180,18,202
DUCHESNE,RO51:JW3,DUCHESNE: RO51:JW3,88,15,104
DUCHESNE,RO51:UR,DUCHESNE: RO51:UR,7,1,8
DUCHESNE,TA11,DUCHESNE: TA11,1,0,1
DUCHESNE,TA11:FWTR,DUCHESNE: TA11:FWTR,0,0,0
DUCHESNE,TA11:HWTR,DUCHESNE: TA11:HWTR,253,19,274
DUCHESNE,TA11:PWTR,DUCHESNE: TA11:PWTR,0,0,0
DUCHESNE,TA11:TR,DUCHESNE: TA11:TR,31,7,39
DUCHESNE,TA12:TR,DUCHESNE: TA12:TR,81,2,84
EMERY,1,EMERY: 1,152,22,177
EMERY,10,EMERY: 10,456,34,500
EMERY,11,EMERY: 11,278,40,330
EMERY,12,EMERY: 12,270,64,344
EMERY,13,EMERY: 13,0,0,0
EMERY,2,EMERY: 2,419,36,467
EMERY,3,EMERY: 3,325,50,388
EMERY,4,EMERY: 4,173,11,185
EMERY,5,EMERY: 5,592,95,702
EMERY,6,EMERY: 6,329,49,397
EMERY,7,EMERY: 7,384,54,453
EMERY,8,EMERY: 8,485,77,574
EMERY,9,EMERY: 9,478,71,560
GARFIELD,AN1,GARFIELD: AN1,61,6,69
GARFIELD,BO2,GARFIELD: BO2,83,130,239
GARFIELD,BR11,GARFIELD: BR11,40,8,48
GARFIELD,CA3,GARFIELD: CA3,87,3,93
GARFIELD,ES4,GARFIELD: ES4,324,150,495
GARFIELD,HA5,GARFIELD: HA5,185,38,225
GARFIELD,HE6,GARFIELD: HE6,107,23,137
GARFIELD,PA7,GARFIELD: PA7,575,68,662
GARFIELD,PA8,GARFIELD: PA8,470,78,570
GARFIELD,TI9,GARFIELD: TI9,19,3,22
GARFIELD,TR10,GARFIELD: TR10,258,34,295
GRAND,1-C,GRAND: 1-C,72,161,246
GRAND,1-M,GRAND: 1-M,0,17,18
GRAND,1-T,GRAND: 1-T,12,8,22
GRAND,1-U1,GRAND: 1-U1,272,353,650
GRAND,1-U2,GRAND: 1-U2,110,101,221
GRAND,1-U3,GRAND: 1-U3,48,31,85
GRAND,1-U3:FD,GRAND: 1-U3:FD,1,2,3
GRAND,2-M1,GRAND: 2-M1,125,174,313
GRAND,2-M2,GRAND: 2-M2,121,118,249
GRAND,2-M3,GRAND: 2-M3,93,168,268
GRAND,2-U,GRAND: 2-U,14,21,37
GRAND,3-M1,GRAND: 3-M1,148,188,354
GRAND,3-M2,GRAND: 3-M2,100,118,231
GRAND,3-M3,GRAND: 3-M3,77,180,268
GRAND,3-M4,GRAND: 3-M4,10,44,56
GRAND,3-U,GRAND: 3-U,0,0,0
GRAND,4-M1,GRAND: 4-M1,205,326,545
GRAND,4-M2,GRAND: 4-M2,101,184,293
GRAND,4-U,GRAND: 4-U,144,137,300
GRAND,5-M,GRAND: 5-M,0,0,0
GRAND,5-U1,GRAND: 5-U1,207,159,383
GRAND,5-U2,GRAND: 5-U2,231,190,433
GRAND,5-U3,GRAND: 5-U3,234,150,396
IRON,3PK,IRON: 3PK,766,135,928
IRON,BH,IRON: BH,64,29,99
IRON,BRYL,IRON: BRYL,589,76,679
IRON,CC 1,IRON: CC 1,286,106,406
IRON,CC 10,IRON: CC 10,391,197,629
